Transaction_ID,Customer_ID,Purchase_Date,Product_Name,Product_Category,Amount_Spent,Payment_Method,Store_Location,Discount_Applied,Transaction_Status
5789,6069,2023-08-18,Toy,Books,5903.89,Debit Card,Pune,15,Pending
5790,2635,2021-10-12,Groceries,Books,18781.88,Credit Card,Ahmedabad,5,Completed
5791,3149,2022-04-10,Book,Groceries,32597.16,UPI,Pune,0,Completed
5792,978,2022-01-13,Laptop,Clothing,46896.21,Credit Card,Delhi,10,Completed
5793,5077,2022-03-09,Groceries,Groceries,21632.81,Credit Card,Jaipur,15,Completed
5794,3811,2022-05-27,Laptop,Groceries,46766.91,Credit Card,Bangalore,10,Pending
5795,6555,2022-06-01,Book,Toys,34053.08,UPI,Jaipur,10,Failed
5796,4683,2023-01-16,Laptop,Books,2170.22,Cash,Hyderabad,20,Failed
5797,3100,2023-03-13,Toy,Books,28401.8,UPI,Kolkata,10,Completed
5798,1895,2024-04-03,Toy,Electronics,9134.81,Cash,Kolkata,20,Completed
5799,1466,2023-02-02,Groceries,Clothing,48992.57,Credit Card,Ahmedabad,15,Pending
5800,16,2021-10-24,Book,Electronics,16174.88,UPI,Ahmedabad,10,Pending
5801,5422,2023-06-01,Mixer,Groceries,5914.1,Debit Card,Hyderabad,20,Failed
5802,1727,2024-05-06,Toy,Clothing,48241.52,Cash,Pune,10,Pending
5803,5823,2023-07-19,Toy,Clothing,6026.4,Credit Card,Kolkata,20,Failed
5804,6972,2023-10-27,Groceries,Toys,37252.79,UPI,Mumbai,15,Failed
5805,343,2021-10-22,Groceries,Clothing,36276.72,Debit Card,Hyderabad,10,Failed
5806,3734,2022-11-25,Mixer,Toys,9167.19,Debit Card,Mumbai,5,Completed
5807,4141,2024-03-14,Mixer,Toys,22620.58,UPI,Pune,10,Pending
5808,805,2023-09-18,Mixer,Clothing,2330.93,Debit Card,Chennai,5,Completed
5809,6297,2022-08-08,Groceries,Home & Kitchen,27439.25,UPI,Surat,0,Completed
5810,4225,2023-12-09,Mixer,Electronics,29204.95,Credit Card,Kolkata,15,Failed
5811,5874,2024-07-10,Book,Toys,39838.88,Debit Card,Jaipur,10,Failed
5812,3032,2021-12-10,Shirt,Home & Kitchen,28802.69,Cash,Hyderabad,20,Completed
5813,3431,2023-04-04,Laptop,Home & Kitchen,49431.43,UPI,Kolkata,20,Failed
5814,566,2022-09-08,Laptop,Clothing,24243.02,Credit Card,Kolkata,20,Completed
5815,2853,2023-04-10,Book,Books,9850.79,Cash,Mumbai,15,Failed
5816,2361,2023-07-03,Book,Clothing,44251.03,Debit Card,Kolkata,15,Pending
5817,4439,2023-05-11,Laptop,Home & Kitchen,20250.69,UPI,Bangalore,10,Failed
5818,552,2022-05-15,Shirt,Home & Kitchen,16835.65,Debit Card,Bangalore,20,Completed
5819,3891,2022-09-21,Laptop,Books,11811.42,Cash,Chennai,15,Pending
5820,4781,2023-12-14,Toy,Toys,5136.81,Debit Card,Pune,15,Failed
5821,1004,2022-04-16,Book,Groceries,32548.8,Debit Card,Hyderabad,15,Failed
5822,2989,2022-12-06,Book,Clothing,37854.09,Cash,Kolkata,10,Failed
5823,2156,2024-01-29,Laptop,Clothing,18652.67,Credit Card,Ahmedabad,5,Pending
5824,1811,2023-07-27,Laptop,Home & Kitchen,29634.87,Credit Card,Surat,20,Pending
5825,87,2022-05-23,Book,Clothing,17394.73,Credit Card,Kolkata,0,Pending
5826,3238,2023-12-28,Toy,Clothing,15603.02,Credit Card,Kolkata,10,Completed
5827,2844,2022-11-11,Toy,Electronics,46433.52,Credit Card,Bangalore,5,Completed
5828,2988,2024-08-10,Book,Toys,17342.36,UPI,Mumbai,10,Failed
5829,6217,2023-04-13,Shirt,Home & Kitchen,35703.42,Credit Card,Kolkata,5,Failed
5830,3563,2023-11-08,Book,Clothing,2933.82,Debit Card,Bangalore,20,Failed
5831,6895,2023-02-08,Toy,Electronics,40467.31,Cash,Mumbai,20,Failed
5832,1104,2023-05-23,Groceries,Clothing,3213.55,Cash,Jaipur,5,Completed
5833,3344,2024-06-05,Laptop,Groceries,24207.1,Credit Card,Jaipur,20,Pending
5834,6521,2023-10-12,Mixer,Clothing,6207.65,Cash,Hyderabad,5,Failed
5835,689,2024-03-29,Shirt,Home & Kitchen,17680.01,UPI,Bangalore,15,Completed
5836,3328,2022-07-26,Laptop,Groceries,47727.81,Debit Card,Ahmedabad,15,Failed
5837,6377,2021-10-16,Laptop,Electronics,33033.41,Credit Card,Jaipur,15,Failed
5838,1514,2022-04-09,Shirt,Electronics,9340.53,Debit Card,Mumbai,10,Pending
5839,2815,2023-03-29,Mixer,Toys,26712.05,Cash,Ahmedabad,15,Completed
5840,4136,2024-02-20,Laptop,Books,32019.04,UPI,Ahmedabad,5,Failed
5841,3276,2023-09-14,Toy,Electronics,37102.32,Credit Card,Delhi,15,Completed
5842,1593,2023-04-05,Mixer,Toys,375.03,Cash,Pune,10,Completed
5843,3509,2024-01-16,Shirt,Home & Kitchen,33473.12,UPI,Kolkata,5,Completed
5844,1572,2024-05-08,Groceries,Groceries,12026.01,UPI,Kolkata,15,Failed
5845,3498,2023-05-03,Groceries,Electronics,34487.05,UPI,Chennai,5,Completed
5846,6504,2024-04-21,Laptop,Books,12497.02,Cash,Bangalore,15,Completed
5847,4402,2022-10-20,Laptop,Clothing,44785.57,Credit Card,Kolkata,20,Completed
5848,3582,2023-10-04,Shirt,Home & Kitchen,8890.4,Credit Card,Kolkata,15,Completed
5849,5751,2021-10-20,Groceries,Electronics,21335.62,UPI,Hyderabad,0,Completed
5850,4510,2022-10-08,Groceries,Books,16905.05,UPI,Pune,10,Completed
5851,2905,2022-12-25,Mixer,Books,24869.47,Debit Card,Hyderabad,10,Failed
5852,6064,2022-03-16,Shirt,Home & Kitchen,19214.35,Credit Card,Hyderabad,20,Pending
5853,2871,2023-11-29,Mixer,Home & Kitchen,5787.5,UPI,Chennai,5,Pending
5854,6154,2023-03-21,Mixer,Electronics,49096.09,Debit Card,Delhi,20,Failed
5855,4807,2022-06-10,Groceries,Toys,18753.64,UPI,Kolkata,0,Completed
5856,4799,2024-01-22,Laptop,Groceries,19168.24,Credit Card,Mumbai,20,Completed
5857,1485,2022-10-13,Book,Groceries,37014.89,Cash,Pune,20,Pending
5858,4500,2023-11-12,Toy,Home & Kitchen,3669.86,UPI,Chennai,15,Failed
5859,5596,2024-02-22,Groceries,Home & Kitchen,5960.34,UPI,Pune,15,Completed
5860,3190,2024-05-29,Book,Home & Kitchen,19287.03,UPI,Surat,15,Failed
5861,1942,2023-10-27,Mixer,Home & Kitchen,2735.03,Debit Card,Bangalore,0,Pending
5862,4038,2022-02-17,Mixer,Toys,9688.17,UPI,Pune,5,Failed
5863,2774,2023-12-27,Book,Home & Kitchen,2925.79,Credit Card,Bangalore,0,Completed
5864,5089,2022-04-14,Shirt,Home & Kitchen,47853.83,Cash,Surat,10,Pending
5865,1717,2022-04-16,Laptop,Home & Kitchen,48984.48,Debit Card,Ahmedabad,5,Pending
5866,6114,2024-04-17,Groceries,Groceries,48926.94,UPI,Bangalore,15,Pending
5867,2451,2024-01-24,Groceries,Toys,7081.66,Debit Card,Chennai,0,Completed
5868,1046,2023-12-21,Groceries,Home & Kitchen,37575.53,Cash,Ahmedabad,10,Failed
5869,2404,2023-06-27,Shirt,Books,10155.45,Debit Card,Mumbai,20,Pending
5870,3329,2023-09-13,Groceries,Groceries,23820.53,Credit Card,Bangalore,20,Failed
5871,6014,2024-01-24,Laptop,Toys,3894.22,Debit Card,Mumbai,10,Pending
5872,319,2023-11-12,Book,Clothing,23867.92,Credit Card,Chennai,0,Pending
5873,2252,2022-03-01,Groceries,Home & Kitchen,37416.6,UPI,Mumbai,15,Pending
5874,6095,2023-12-10,Toy,Electronics,12197.26,Debit Card,Pune,0,Completed
5875,6958,2024-05-27,Shirt,Groceries,17471.16,Cash,Chennai,10,Completed
5876,3848,2022-01-17,Mixer,Books,49438.4,Cash,Surat,0,Pending
5877,158,2023-06-20,Toy,Groceries,19730.64,UPI,Bangalore,10,Pending
5878,839,2023-12-15,Toy,Clothing,49931.05,Credit Card,Jaipur,10,Failed
5879,5479,2022-10-09,Laptop,Groceries,49968.88,UPI,Mumbai,10,Completed
5880,3310,2023-04-01,Groceries,Home & Kitchen,39462.49,Debit Card,Chennai,10,Pending
5881,6410,2024-03-31,Groceries,Groceries,48254.5,Debit Card,Delhi,5,Completed
5882,1887,2022-04-26,Laptop,Home & Kitchen,9741.56,Credit Card,Bangalore,10,Pending
5883,417,2024-08-02,Toy,Electronics,721.76,Debit Card,Ahmedabad,10,Pending
5884,4254,2022-04-19,Groceries,Electronics,1598.58,Debit Card,Kolkata,20,Pending
5885,4860,2022-01-19,Toy,Electronics,15562.72,UPI,Hyderabad,10,Failed
5886,2550,2022-10-08,Laptop,Electronics,49680.83,Debit Card,Pune,15,Failed
5887,4657,2023-08-21,Groceries,Toys,47671.66,Cash,Surat,10,Pending
5888,5490,2023-11-27,Book,Groceries,47405.66,UPI,Mumbai,0,Pending
5889,814,2024-02-09,Shirt,Books,15881.69,UPI,Chennai,5,Completed
5890,773,2022-11-26,Laptop,Clothing,36951.58,Cash,Hyderabad,15,Pending
5891,3040,2023-10-19,Toy,Groceries,22301.58,Debit Card,Mumbai,10,Completed
5892,399,2022-11-08,Toy,Home & Kitchen,23243.93,Debit Card,Kolkata,5,Completed
5893,6423,2024-01-07,Toy,Electronics,15910.83,Debit Card,Ahmedabad,10,Pending
5894,494,2023-06-10,Mixer,Electronics,11812.22,Credit Card,Surat,15,Completed
5895,908,2022-08-03,Groceries,Books,17917.39,Debit Card,Delhi,10,Completed
5896,1599,2024-04-05,Toy,Clothing,42322.13,UPI,Surat,5,Failed
5897,4782,2022-05-20,Book,Electronics,18807.17,Cash,Jaipur,5,Pending
5898,3149,2021-11-04,Book,Clothing,22068.01,Cash,Delhi,15,Pending
5899,4946,2022-10-03,Book,Electronics,32653.82,Debit Card,Jaipur,20,Completed
5900,1529,2023-06-13,Groceries,Books,3974.63,UPI,Hyderabad,10,Pending
5901,6610,2023-05-02,Laptop,Books,32420.45,Cash,Ahmedabad,15,Failed
5902,6039,2023-11-04,Book,Groceries,33725.06,Debit Card,Bangalore,10,Completed
5903,1683,2024-02-14,Laptop,Home & Kitchen,7291.09,Cash,Kolkata,15,Failed
5904,6192,2022-03-25,Laptop,Toys,5350.99,Credit Card,Delhi,20,Pending
5905,4888,2022-10-26,Laptop,Electronics,45217.12,UPI,Kolkata,0,Pending
5906,6075,2024-06-14,Book,Clothing,15737.95,Cash,Jaipur,15,Failed
5907,65,2023-12-28,Book,Groceries,31291.78,Debit Card,Ahmedabad,0,Pending
5908,2805,2023-03-29,Book,Home & Kitchen,19697.84,Debit Card,Pune,5,Pending
5909,491,2022-12-01,Shirt,Books,979.41,Debit Card,Delhi,15,Completed
5910,2348,2023-09-29,Shirt,Groceries,40088.96,Credit Card,Hyderabad,10,Completed
5911,1711,2022-12-12,Toy,Home & Kitchen,17712.99,Debit Card,Pune,10,Failed
5912,3863,2021-10-15,Shirt,Home & Kitchen,20684.43,UPI,Surat,10,Failed
5913,571,2023-03-16,Toy,Toys,28231.83,Credit Card,Pune,15,Completed
5914,3072,2023-10-03,Laptop,Toys,19342.36,Debit Card,Delhi,0,Pending
5915,6504,2021-12-09,Mixer,Books,24896.68,Credit Card,Delhi,20,Pending
5916,3977,2022-07-13,Mixer,Electronics,17911.68,Credit Card,Surat,0,Completed
5917,887,2024-06-02,Shirt,Clothing,4145.4,Cash,Pune,20,Failed
5918,4107,2022-11-13,Laptop,Groceries,37192.0,Credit Card,Surat,20,Completed
5919,2878,2023-09-19,Mixer,Groceries,20101.43,Cash,Jaipur,5,Completed
5920,2475,2022-08-24,Mixer,Clothing,9432.72,Debit Card,Delhi,5,Pending
5921,5887,2022-10-25,Laptop,Groceries,10494.43,Credit Card,Hyderabad,10,Failed
5922,5025,2022-03-06,Mixer,Toys,40893.78,UPI,Delhi,5,Pending
5923,1080,2024-09-20,Mixer,Clothing,12950.02,Cash,Chennai,20,Completed
5924,1419,2022-01-23,Book,Home & Kitchen,38246.18,Credit Card,Mumbai,5,Failed
5925,3404,2024-03-16,Mixer,Books,5936.89,UPI,Pune,10,Pending
5926,3223,2023-10-07,Mixer,Home & Kitchen,48786.28,Debit Card,Delhi,0,Failed
5927,3156,2022-08-08,Book,Toys,49923.84,Debit Card,Chennai,10,Completed
5928,174,2023-12-26,Laptop,Home & Kitchen,4993.3,Cash,Mumbai,20,Failed
5929,5730,2024-07-27,Groceries,Toys,19042.43,Credit Card,Surat,5,Failed
5930,5484,2023-06-29,Shirt,Books,18797.39,Debit Card,Delhi,5,Pending
5931,3290,2022-10-30,Toy,Toys,19332.66,Credit Card,Jaipur,10,Failed
5932,5090,2024-05-15,Toy,Toys,23610.0,Credit Card,Chennai,10,Pending
5933,6598,2022-08-12,Toy,Electronics,9003.33,Credit Card,Pune,0,Pending
5934,809,2022-03-13,Toy,Clothing,26915.76,UPI,Delhi,15,Pending
5935,4718,2023-02-23,Mixer,Groceries,41389.11,Debit Card,Hyderabad,20,Pending
5936,537,2024-06-20,Mixer,Groceries,45394.57,Cash,Pune,0,Failed
5937,3858,2022-02-18,Mixer,Toys,31195.27,Cash,Delhi,0,Failed
5938,3425,2023-02-09,Shirt,Home & Kitchen,21589.44,Credit Card,Kolkata,5,Pending
5939,4674,2021-11-11,Mixer,Home & Kitchen,43098.88,Credit Card,Chennai,20,Pending
5940,126,2022-02-24,Laptop,Clothing,26026.79,Debit Card,Hyderabad,15,Pending
5941,2912,2023-05-14,Book,Toys,11201.58,Cash,Pune,5,Pending
5942,3659,2022-05-20,Book,Home & Kitchen,43388.24,Debit Card,Kolkata,5,Failed
5943,2975,2023-10-21,Groceries,Books,24602.75,UPI,Ahmedabad,10,Completed
5944,6037,2023-08-06,Laptop,Groceries,1305.64,Debit Card,Kolkata,5,Completed
5945,2869,2024-02-21,Book,Books,48067.14,Credit Card,Ahmedabad,20,Failed
5946,4185,2023-04-08,Book,Toys,26755.01,Credit Card,Jaipur,15,Failed
5947,3862,2022-07-24,Laptop,Electronics,13549.61,UPI,Hyderabad,5,Completed
5948,639,2022-05-30,Mixer,Electronics,389.89,Cash,Jaipur,15,Pending
5949,5275,2022-12-15,Book,Toys,43743.35,Credit Card,Kolkata,5,Failed
5950,6736,2021-10-18,Mixer,Toys,13224.62,Cash,Surat,15,Pending
5951,3344,2022-02-11,Book,Toys,42626.07,Debit Card,Surat,10,Failed
5952,5653,2024-09-23,Mixer,Clothing,35315.95,Credit Card,Pune,0,Pending
5953,5896,2022-10-24,Mixer,Books,37584.7,UPI,Bangalore,20,Failed
5954,4475,2023-12-19,Mixer,Home & Kitchen,7362.79,Credit Card,Jaipur,10,Failed
5955,5615,2024-03-14,Book,Toys,14081.9,Credit Card,Delhi,0,Completed
5956,4578,2022-07-16,Book,Electronics,44456.98,Credit Card,Ahmedabad,10,Failed
5957,3862,2023-09-03,Laptop,Groceries,23459.31,UPI,Jaipur,10,Completed
5958,5326,2022-08-10,Groceries,Books,7967.84,Debit Card,Pune,5,Completed
5959,105,2022-09-12,Groceries,Electronics,3242.37,UPI,Ahmedabad,0,Failed
5960,1110,2024-08-19,Shirt,Electronics,10692.46,UPI,Pune,5,Completed
5961,2235,2024-03-20,Groceries,Electronics,14111.52,Credit Card,Chennai,5,Pending
5962,580,2022-04-22,Laptop,Toys,4033.48,Cash,Mumbai,0,Completed
5963,1102,2022-07-25,Mixer,Books,32050.41,Debit Card,Hyderabad,5,Failed
5964,3951,2023-01-23,Shirt,Electronics,47855.66,Cash,Bangalore,10,Failed
5965,962,2023-04-09,Laptop,Electronics,42242.9,UPI,Kolkata,0,Pending
5966,6186,2023-12-26,Groceries,Books,23735.47,Credit Card,Surat,15,Failed
5967,2387,2022-12-24,Mixer,Groceries,6698.41,Credit Card,Jaipur,20,Failed
5968,2059,2024-06-25,Toy,Home & Kitchen,48021.0,Cash,Surat,0,Completed
5969,4634,2024-09-29,Laptop,Groceries,7150.44,Cash,Pune,20,Failed
5970,42,2021-12-05,Mixer,Clothing,11597.64,Cash,Kolkata,15,Pending
5971,2286,2022-06-28,Shirt,Toys,41456.28,Debit Card,Ahmedabad,15,Pending
5972,3292,2024-01-19,Laptop,Toys,19792.4,Cash,Delhi,20,Pending
5973,3850,2023-05-19,Groceries,Toys,12302.26,Cash,Jaipur,15,Failed
5974,4549,2023-12-11,Book,Toys,44886.47,Debit Card,Surat,10,Completed
5975,3631,2022-01-25,Shirt,Home & Kitchen,48739.41,Cash,Delhi,20,Pending
5976,1989,2023-06-27,Laptop,Home & Kitchen,7433.02,Debit Card,Jaipur,10,Failed
5977,2389,2022-06-25,Toy,Clothing,40163.24,Debit Card,Delhi,20,Pending
5978,2911,2022-08-18,Mixer,Groceries,21052.35,UPI,Kolkata,10,Completed
5979,1683,2021-12-15,Groceries,Books,47250.55,UPI,Delhi,20,Failed
5980,3009,2022-09-22,Book,Toys,18711.24,Credit Card,Hyderabad,5,Completed
5981,2729,2022-04-07,Shirt,Groceries,39164.38,Credit Card,Ahmedabad,15,Failed
5982,2307,2022-04-30,Shirt,Groceries,24412.28,UPI,Ahmedabad,5,Failed
5983,3220,2021-12-22,Laptop,Clothing,9934.39,Cash,Kolkata,0,Completed
5984,862,2024-03-01,Laptop,Toys,20925.59,Cash,Pune,0,Pending
5985,1462,2021-11-08,Mixer,Toys,9598.74,Cash,Hyderabad,20,Completed
5986,3993,2022-04-15,Groceries,Clothing,2504.98,Cash,Delhi,10,Completed
5987,4382,2023-07-10,Mixer,Groceries,29316.0,Credit Card,Bangalore,0,Pending
5988,511,2023-05-05,Mixer,Clothing,46221.43,Debit Card,Surat,5,Completed
5989,322,2022-11-18,Book,Clothing,40336.77,Debit Card,Jaipur,10,Pending
5990,3062,2024-03-20,Shirt,Toys,23607.79,UPI,Hyderabad,20,Failed
5991,5315,2024-08-04,Laptop,Electronics,2805.03,Credit Card,Surat,5,Failed
5992,420,2024-08-05,Laptop,Toys,15027.27,Debit Card,Surat,20,Pending
5993,5440,2022-08-14,Shirt,Toys,19644.07,Debit Card,Surat,5,Failed
5994,2969,2021-12-08,Shirt,Toys,35920.01,Cash,Delhi,0,Completed
5995,6243,2022-02-10,Toy,Clothing,32340.55,UPI,Mumbai,5,Failed
5996,5580,2023-09-08,Book,Books,852.42,Cash,Ahmedabad,20,Completed
5997,3035,2022-08-28,Toy,Clothing,17453.94,Credit Card,Hyderabad,5,Failed
5998,879,2023-03-25,Toy,Groceries,16486.06,Debit Card,Pune,0,Failed
5999,2063,2023-11-07,Mixer,Electronics,6292.26,UPI,Surat,5,Completed
6000,406,2024-02-05,Book,Home & Kitchen,23566.17,Cash,Hyderabad,0,Completed
6001,3795,2024-03-17,Book,Groceries,28806.39,Cash,Bangalore,5,Pending
6002,2591,2022-03-11,Groceries,Electronics,47160.65,Debit Card,Jaipur,0,Pending
6003,5219,2021-11-30,Toy,Clothing,29118.15,Debit Card,Jaipur,0,Failed
6004,1526,2022-12-08,Book,Clothing,16396.95,Credit Card,Mumbai,5,Pending
6005,2447,2023-11-11,Laptop,Electronics,32931.91,Cash,Delhi,5,Failed
6006,5023,2022-07-31,Shirt,Electronics,15653.59,UPI,Mumbai,0,Failed
6007,2301,2023-12-26,Laptop,Toys,46550.06,Cash,Jaipur,20,Pending
6008,6888,2023-03-26,Mixer,Toys,38442.69,Cash,Jaipur,5,Completed
6009,349,2023-03-14,Shirt,Groceries,41655.54,Cash,Hyderabad,15,Completed
6010,3939,2022-07-23,Toy,Home & Kitchen,47252.27,Cash,Ahmedabad,5,Pending
6011,923,2021-10-27,Book,Toys,1824.05,Credit Card,Kolkata,15,Pending
6012,2603,2022-02-01,Shirt,Groceries,35558.93,Debit Card,Pune,15,Pending
6013,3163,2023-10-02,Mixer,Groceries,2831.87,Debit Card,Jaipur,5,Completed
6014,2068,2023-08-01,Shirt,Clothing,36130.87,UPI,Ahmedabad,15,Failed
6015,376,2023-02-10,Book,Electronics,13291.34,Cash,Kolkata,0,Pending
6016,5627,2023-07-20,Groceries,Clothing,26569.98,UPI,Kolkata,10,Pending
6017,5392,2022-03-02,Mixer,Toys,26877.29,UPI,Jaipur,10,Pending
6018,5777,2022-10-30,Toy,Books,24372.13,UPI,Ahmedabad,0,Pending
6019,1624,2022-06-17,Laptop,Groceries,23236.06,UPI,Chennai,20,Failed
6020,5186,2024-04-21,Toy,Electronics,38422.74,Cash,Hyderabad,20,Pending
6021,2402,2024-06-12,Shirt,Groceries,6452.82,Cash,Kolkata,0,Pending
6022,3354,2024-04-30,Toy,Books,28046.83,Debit Card,Ahmedabad,5,Completed
6023,6470,2023-04-30,Laptop,Books,9005.6,Credit Card,Chennai,15,Completed
6024,1351,2023-11-28,Mixer,Toys,33959.82,Credit Card,Hyderabad,10,Failed
6025,2970,2021-12-01,Mixer,Electronics,18389.34,Debit Card,Pune,15,Failed
6026,3353,2024-07-31,Book,Electronics,32845.2,UPI,Hyderabad,20,Pending
6027,107,2023-09-24,Book,Electronics,25720.57,UPI,Chennai,20,Failed
6028,3295,2023-01-05,Groceries,Clothing,8950.44,Credit Card,Bangalore,5,Pending
6029,1995,2022-10-20,Shirt,Clothing,26445.14,Cash,Mumbai,10,Pending
6030,2670,2023-04-21,Laptop,Electronics,4249.17,Credit Card,Delhi,5,Failed
6031,3676,2021-12-31,Laptop,Clothing,5616.93,Debit Card,Bangalore,10,Pending
6032,5147,2022-06-06,Shirt,Groceries,27449.09,Debit Card,Bangalore,10,Completed
6033,5705,2022-10-09,Shirt,Groceries,28117.51,Credit Card,Hyderabad,0,Pending
6034,6185,2022-12-22,Groceries,Toys,8962.59,UPI,Kolkata,0,Completed
6035,748,2024-01-20,Toy,Books,34978.39,Cash,Chennai,10,Pending
6036,1209,2023-04-02,Groceries,Groceries,31794.37,Credit Card,Ahmedabad,10,Pending
6037,1454,2022-12-10,Toy,Toys,30923.39,Debit Card,Jaipur,20,Pending
6038,1332,2024-01-17,Laptop,Books,48037.51,UPI,Delhi,5,Failed
6039,4196,2022-01-27,Laptop,Books,22609.88,Credit Card,Jaipur,20,Pending
6040,361,2023-11-21,Groceries,Toys,32423.94,UPI,Kolkata,0,Failed
6041,100,2021-12-16,Toy,Clothing,18990.78,Cash,Pune,0,Pending
6042,566,2023-06-22,Book,Clothing,9631.97,UPI,Hyderabad,0,Pending
6043,5575,2023-10-27,Groceries,Groceries,9626.75,UPI,Jaipur,5,Completed
6044,2569,2022-08-14,Toy,Clothing,9494.74,Debit Card,Mumbai,0,Completed
6045,4466,2023-08-17,Shirt,Books,47457.59,Credit Card,Hyderabad,5,Failed
6046,1213,2022-07-06,Shirt,Toys,44190.88,Debit Card,Mumbai,0,Completed
6047,882,2023-06-30,Laptop,Clothing,3142.12,Cash,Pune,15,Completed
6048,3746,2022-05-17,Groceries,Toys,41354.73,Credit Card,Ahmedabad,20,Failed
6049,533,2023-07-06,Shirt,Toys,46752.32,Debit Card,Hyderabad,20,Pending
6050,5096,2024-01-07,Mixer,Groceries,28426.78,UPI,Pune,10,Failed
6051,5913,2022-05-10,Mixer,Home & Kitchen,42742.37,UPI,Bangalore,5,Failed
6052,2525,2022-07-07,Toy,Home & Kitchen,48758.96,Debit Card,Delhi,10,Completed
6053,1148,2024-09-27,Groceries,Books,25169.31,Credit Card,Ahmedabad,20,Failed
6054,2186,2023-02-05,Groceries,Home & Kitchen,11446.74,UPI,Kolkata,10,Completed
6055,471,2024-09-26,Book,Groceries,41581.92,UPI,Bangalore,20,Failed
6056,3244,2024-07-21,Book,Clothing,40544.31,Cash,Delhi,10,Completed
6057,5473,2023-04-08,Shirt,Electronics,39331.35,UPI,Pune,20,Pending
6058,3696,2022-12-09,Laptop,Clothing,2196.11,Debit Card,Kolkata,10,Completed
6059,3681,2022-12-09,Laptop,Groceries,11878.79,Debit Card,Delhi,20,Completed
6060,239,2022-12-08,Toy,Groceries,10503.7,UPI,Chennai,0,Completed
6061,5859,2023-07-02,Laptop,Toys,13010.38,Debit Card,Pune,0,Failed
6062,383,2022-11-21,Mixer,Toys,42237.66,Credit Card,Delhi,0,Completed
6063,834,2022-03-31,Groceries,Electronics,34546.46,Debit Card,Mumbai,10,Pending
6064,4182,2023-03-15,Shirt,Electronics,30073.7,Credit Card,Delhi,10,Failed
6065,3272,2022-06-16,Toy,Clothing,45454.06,Debit Card,Chennai,15,Completed
6066,4733,2022-11-02,Toy,Books,7979.77,UPI,Pune,15,Failed
6067,5159,2022-04-24,Book,Electronics,482.69,UPI,Bangalore,15,Completed
6068,6992,2023-05-08,Shirt,Home & Kitchen,8418.15,Debit Card,Surat,15,Pending
6069,4992,2021-11-29,Book,Groceries,27763.65,UPI,Mumbai,5,Failed
6070,2230,2023-07-14,Mixer,Books,14670.43,UPI,Surat,5,Pending
6071,468,2021-12-29,Toy,Clothing,20774.59,Credit Card,Kolkata,15,Pending
6072,6072,2022-06-15,Book,Home & Kitchen,18975.71,Credit Card,Delhi,20,Failed
6073,23,2021-10-16,Laptop,Groceries,14560.93,Debit Card,Kolkata,0,Pending
6074,2903,2023-05-31,Groceries,Groceries,45899.63,UPI,Chennai,0,Completed
6075,1552,2023-07-04,Shirt,Groceries,41854.61,Credit Card,Jaipur,10,Failed
6076,3225,2023-02-27,Groceries,Groceries,29255.62,Credit Card,Ahmedabad,20,Pending
6077,6688,2023-01-04,Laptop,Books,36123.85,Credit Card,Bangalore,15,Failed
6078,4092,2022-10-18,Book,Toys,41866.02,UPI,Jaipur,10,Pending
6079,3584,2024-08-12,Toy,Toys,4545.6,UPI,Kolkata,10,Completed
6080,899,2024-01-24,Shirt,Toys,31996.74,Credit Card,Jaipur,15,Failed
6081,3208,2023-11-15,Toy,Toys,636.15,UPI,Hyderabad,10,Pending
6082,3384,2024-07-30,Toy,Home & Kitchen,19866.94,Cash,Ahmedabad,15,Pending
6083,4544,2023-12-11,Laptop,Home & Kitchen,44021.33,UPI,Chennai,0,Pending
6084,3391,2022-10-31,Groceries,Groceries,4175.33,Credit Card,Delhi,10,Pending
6085,1120,2023-09-12,Laptop,Home & Kitchen,29573.12,Cash,Bangalore,15,Pending
6086,4666,2023-06-20,Shirt,Groceries,45035.8,Cash,Jaipur,5,Pending
6087,1366,2021-12-27,Shirt,Clothing,49505.01,Credit Card,Chennai,10,Completed
6088,5990,2023-08-04,Shirt,Clothing,31782.78,Credit Card,Kolkata,10,Pending
6089,1662,2024-04-10,Book,Books,23687.79,Debit Card,Pune,0,Failed
6090,1987,2024-01-10,Shirt,Toys,22681.87,Cash,Kolkata,5,Failed
6091,1186,2022-03-15,Mixer,Groceries,28722.06,UPI,Delhi,10,Failed
6092,2081,2024-01-02,Groceries,Electronics,40970.65,Debit Card,Chennai,20,Failed
6093,6312,2022-12-14,Laptop,Home & Kitchen,15543.64,Cash,Jaipur,10,Failed
6094,5185,2022-04-18,Toy,Clothing,20015.81,Credit Card,Chennai,15,Completed
6095,2170,2024-05-26,Book,Toys,22768.64,Credit Card,Mumbai,5,Pending
6096,2658,2023-03-14,Laptop,Toys,43311.37,Debit Card,Jaipur,15,Completed
6097,6653,2021-10-31,Mixer,Books,35736.41,UPI,Mumbai,10,Completed
6098,3192,2023-06-21,Toy,Clothing,25779.71,Credit Card,Jaipur,5,Failed
6099,4168,2023-05-21,Mixer,Groceries,25041.37,Cash,Surat,15,Completed
6100,784,2023-05-16,Toy,Home & Kitchen,23287.35,Cash,Jaipur,0,Pending
6101,935,2022-08-27,Groceries,Electronics,14682.13,UPI,Delhi,10,Failed
6102,5409,2022-09-15,Toy,Toys,37106.45,Cash,Ahmedabad,10,Failed
